datetime,open,high,low,close,volume
2024-01-02,90.85,93.22,89.01,90.0,83430.01
2024-01-03,89.08,90.1,86.77,88.16,108350.42
2024-01-04,88.0,88.77,86.0,87.3,79155.68
2024-01-05,87.2,87.6,83.52,84.25,84718.67
2024-01-08,84.52,86.36,82.9,83.77,92256.84
2024-01-09,86.5,87.79,84.5,85.49,127666.15
2024-01-10,84.59,86.0,82.52,83.23,85752.82
2024-01-11,83.2,87.85,83.1,86.01,113289.93
2024-01-12,84.82,85.5,82.77,82.95,85638.68
2024-01-15,82.05,85.05,81.12,83.8,77641.14
2024-01-16,83.0,84.2,81.95,83.25,66038.23
2024-01-17,84.54,87.79,84.19,84.67,153027.66
2024-01-18,82.88,93.97,81.53,92.99,222801.41
2024-01-19,94.25,94.88,91.3,91.6,147600.64
2024-01-22,96.9,98.84,93.16,94.12,215533.02
2024-01-23,95.0,101.0,94.54,98.0,186112.88
2024-01-24,98.0,98.79,92.17,96.53,164903.16
2024-01-25,95.88,100.85,95.23,98.98,155856.08
2024-01-26,96.86,96.88,93.7,94.2,114479.47
2024-01-29,92.92,93.0,79.54,84.67,160855.31
2024-01-30,84.26,87.22,84.26,84.8,103236.6
2024-01-31,83.5,89.0,81.83,85.87,134386.09
2024-02-01,84.8,102.98,84.1,98.35,234219.03
2024-02-02,98.51,100.99,95.23,99.0,166521.39
2024-02-05,97.9,113.88,97.01,103.4,220335.29
2024-02-06,100.0,114.5,99.68,114.5,210763.45
2024-02-07,112.95,114.98,109.01,112.7,203764.7
2024-02-08,115.91,122.52,107.1,108.8,247598.39
2024-02-19,115.5,130.56,112.2,130.56,250182.32
2024-02-20,127.3,133.0,125.58,128.65,214509.38
2024-02-21,125.0,125.37,120.03,123.0,222525.56
2024-02-22,127.43,129.0,118.25,123.66,236199.89
2024-02-23,125.11,127.27,118.66,119.42,222870.22
2024-02-26,115.0,122.09,114.0,118.99,165093.85
2024-02-27,117.98,137.55,116.3,133.0,279027.07
2024-02-28,131.51,133.59,124.03,124.7,216598.34
2024-02-29,126.02,136.0,125.0,136.0,252723.48
2024-03-01,135.0,139.99,131.69,136.88,239438.38
2024-03-04,137.31,147.77,135.02,141.7,203693.78
2024-03-05,140.0,148.02,134.86,135.6,246212.24
2024-03-06,135.0,137.0,131.22,135.53,160718.44
2024-03-07,136.06,139.99,132.2,133.17,132070.09
2024-03-08,135.96,145.0,134.22,142.88,190788.2
2024-03-11,135.9,138.96,132.6,138.8,171703.02
2024-03-12,138.5,140.9,131.0,134.48,172128.84
2024-03-13,139.0,141.8,136.0,137.1,180437.85
2024-03-14,135.0,149.88,134.5,146.8,230480.09
2024-03-15,146.8,158.8,144.5,156.01,239368.25
2024-03-18,158.81,165.9,156.88,161.95,196265.14
2024-03-19,161.0,165.53,154.94,162.55,174313.27
2024-03-20,162.0,172.0,156.0,162.33,194194.07
2024-03-21,162.73,166.88,160.0,160.71,145267.35
2024-03-22,160.46,166.47,160.46,161.46,144441.94
2024-03-25,159.3,162.22,155.5,156.6,120403.38
2024-03-26,155.21,166.27,147.45,153.8,234632.01
2024-03-27,152.94,155.16,146.5,151.0,168692.16
2024-03-28,152.06,156.38,146.54,151.82,189871.95
2024-03-29,148.32,151.99,146.01,151.27,118178.4
2024-04-01,153.04,163.3,150.25,163.24,167233.66
2024-04-02,161.1,164.34,158.05,161.08,135090.72
2024-04-03,158.15,158.99,152.0,153.6,112275.11
2024-04-08,150.53,162.0,150.01,159.86,150555.0
2024-04-09,158.68,160.05,152.77,156.1,105271.57
2024-04-10,152.05,155.5,147.01,147.03,119967.2
2024-04-11,148.87,154.0,148.87,150.52,111496.94
2024-04-12,154.85,173.99,154.01,167.81,209963.42
2024-04-15,167.64,168.65,162.0,165.46,134225.93
2024-04-16,163.5,173.5,161.44,166.53,162074.14
2024-04-17,166.63,172.1,162.62,171.71,168716.22
2024-04-18,166.9,171.42,163.65,168.31,133640.57
2024-04-19,167.5,169.9,156.03,162.51,164490.72
2024-04-22,146.0,156.99,144.51,154.8,167560.28
2024-04-23,158.39,159.95,153.63,158.52,123794.73
2024-04-24,150.0,155.05,140.91,152.1,330749.15
2024-04-25,146.98,151.0,144.45,146.7,209239.82
2024-04-26,152.0,160.37,150.0,156.65,292454.81
2024-04-29,160.6,166.38,160.6,163.02,196439.73
2024-04-30,162.0,165.65,161.26,161.35,120591.43
2024-05-06,164.17,164.91,153.32,153.53,192872.78
2024-05-07,155.83,157.59,144.88,145.5,234022.47
2024-05-08,145.01,149.15,143.71,146.0,162377.77
2024-05-09,144.57,144.57,139.0,142.01,162213.3
2024-05-10,140.99,141.72,136.49,140.32,139589.4
2024-05-13,139.78,142.19,132.97,135.01,210367.98
2024-05-14,136.98,138.33,132.81,134.7,141658.39
2024-05-15,134.5,139.93,133.0,135.39,121291.41
2024-05-16,139.11,140.31,135.11,135.98,179472.63
2024-05-17,133.01,144.5,130.62,142.5,259739.78
2024-05-20,139.08,145.8,138.23,144.61,212493.24
2024-05-21,143.49,145.71,140.8,142.02,106469.78
2024-05-22,141.5,141.99,136.1,136.6,129165.13
2024-05-23,139.7,140.5,132.5,135.76,132266.61
2024-05-24,135.55,140.98,130.54,130.81,183197.56
2024-05-27,131.15,134.8,129.0,130.81,126658.57
2024-05-28,129.14,130.92,126.39,127.5,160983.19
2024-05-29,129.0,130.47,126.29,127.31,115219.2
2024-05-30,90.0,91.6,89.09,89.35,111178.13
2024-05-31,88.13,92.23,87.8,88.56,148319.46
2024-06-03,88.71,94.38,88.71,91.08,299962.17
2024-06-04,90.98,92.2,90.02,91.19,181904.92
2024-06-05,90.81,92.1,89.48,89.81,120770.85
2024-06-06,91.5,96.48,90.88,91.25,313479.33
2024-06-07,90.4,91.0,86.31,86.82,236870.06
2024-06-11,86.8,89.3,86.8,88.71,148767.29
2024-06-12,88.17,89.77,87.35,87.87,119981.97
2024-06-13,88.8,91.6,87.38,89.59,203613.53
2024-06-14,89.83,101.11,89.1,98.0,471356.69
2024-06-17,98.37,99.87,95.78,96.88,268779.32
2024-06-18,96.9,103.5,96.49,99.34,274633.79
2024-06-19,101.08,104.84,99.35,101.81,292850.75
2024-06-20,101.0,104.99,100.31,102.57,232473.03
2024-06-21,99.62,102.28,98.01,100.3,190229.88
2024-06-24,99.0,100.68,95.25,95.86,194763.46
2024-06-25,92.0,92.98,88.11,89.05,254429.0
2024-06-26,91.04,91.83,87.0,89.17,212237.8
2024-06-27,87.55,87.98,83.88,84.2,220021.05
2024-06-28,84.13,90.92,84.1,88.42,258026.41
2024-07-01,88.88,97.68,88.14,95.82,277224.8
2024-07-02,94.8,96.08,93.57,94.36,181093.69
2024-07-03,93.6,93.6,88.51,89.41,205876.11
2024-07-04,90.48,91.15,87.11,87.34,174839.46
2024-07-05,87.87,88.38,85.42,87.21,159717.49
2024-07-08,87.25,91.23,86.86,90.08,211055.04
2024-07-09,89.0,94.84,87.31,93.88,260431.52
2024-07-10,94.02,101.0,93.6,100.0,314262.91
2024-07-11,100.0,100.9,95.5,99.41,251665.87
2024-07-12,96.98,96.98,94.45,94.99,182953.31
2024-07-15,93.99,93.99,91.54,93.3,153018.25
2024-07-16,93.5,94.18,91.0,93.43,170897.22
2024-07-17,92.1,93.2,88.68,88.76,175278.48
2024-07-18,89.0,96.15,88.5,96.14,352732.33
2024-07-19,95.0,96.14,91.08,91.21,241503.95
2024-07-22,90.1,94.2,90.01,92.68,157385.61
2024-07-23,94.58,94.99,91.49,91.58,180650.08
