datetime,open,high,low,close,volume
2024-01-02,26.78,27.08,26.32,26.34,89959.5
2024-01-03,26.11,26.48,25.55,25.91,86903.09
2024-01-04,25.8,26.3,25.57,26.12,83203.7
2024-01-05,26.03,26.09,24.44,24.61,135268.36
2024-01-08,24.4,24.58,23.82,23.82,68442.94
2024-01-09,24.11,24.53,23.73,23.93,83620.71
2024-01-10,23.7,24.13,23.12,23.43,77643.96
2024-01-11,23.42,24.53,23.42,24.43,93880.5
2024-01-12,24.28,24.47,23.67,23.72,72487.0
2024-01-15,23.53,24.2,23.36,23.75,59694.62
2024-01-16,23.75,23.79,22.8,23.29,80512.91
2024-01-17,23.15,23.45,22.7,22.7,63563.0
2024-01-18,22.58,24.06,22.28,24.0,165127.33
2024-01-19,23.97,24.49,23.53,23.54,107884.62
2024-01-22,24.01,24.4,22.71,23.04,151027.56
2024-01-23,22.8,27.65,22.75,26.19,334512.65
2024-01-24,26.0,26.32,24.7,25.71,247033.5
2024-01-25,25.68,26.97,25.26,26.28,242799.34
2024-01-26,25.75,26.37,25.36,25.49,152228.96
2024-01-29,25.2,25.2,23.0,23.42,145510.16
2024-01-30,23.1,23.4,21.7,21.77,141913.5
2024-01-31,20.94,21.18,19.84,20.38,165218.61
2024-02-01,20.29,22.21,19.81,21.27,159717.03
2024-02-02,21.22,21.86,19.42,19.97,132382.62
2024-02-05,19.8,20.08,17.35,17.71,140011.34
2024-02-06,17.45,19.41,17.1,19.17,143519.28
2024-02-07,19.16,19.75,17.99,18.12,148794.94
2024-02-08,18.6,20.0,18.59,19.99,152482.62
2024-02-19,20.99,23.15,20.7,22.8,217856.86
2024-02-20,21.93,25.25,21.79,23.43,259801.71
2024-02-21,22.84,24.93,22.54,23.73,229472.72
2024-02-22,24.57,25.23,23.6,24.19,184099.62
2024-02-23,24.51,25.71,24.0,25.03,231265.13
2024-02-26,24.16,25.99,24.03,24.83,219309.21
2024-02-27,24.81,26.61,24.45,26.33,254498.22
2024-02-28,26.0,26.47,23.5,23.5,265886.16
2024-02-29,23.59,25.24,23.5,25.05,171918.84
2024-03-01,25.39,27.25,25.17,26.48,235925.05
2024-03-04,26.58,29.46,26.07,27.91,307665.19
2024-03-05,27.1,29.3,26.9,27.2,335763.44
2024-03-06,26.67,28.68,26.48,28.22,287654.43
2024-03-07,27.9,30.5,27.78,29.29,373788.65
2024-03-08,32.0,33.48,29.71,30.94,425666.05
2024-03-11,29.5,31.2,29.1,30.75,348000.4
2024-03-12,30.16,30.67,28.5,29.36,325587.67
2024-03-13,30.94,31.33,28.8,28.87,284233.09
2024-03-14,27.6,29.8,27.31,28.9,239045.57
2024-03-15,28.7,30.1,28.2,29.82,257995.87
2024-03-18,29.5,30.28,29.28,29.9,285516.98
2024-03-19,29.43,32.7,28.94,31.55,459861.72
2024-03-20,31.0,32.88,30.99,31.87,441662.09
2024-03-21,31.23,32.21,30.72,30.92,286532.51
2024-03-22,30.46,33.5,30.31,33.08,483144.92
2024-03-25,32.6,32.97,29.5,29.81,332767.38
2024-03-26,29.8,30.66,27.32,28.05,302758.83
2024-03-27,27.88,28.17,25.95,25.98,210631.42
2024-03-28,26.13,27.41,25.92,26.62,227500.55
2024-03-29,26.29,26.95,25.86,26.57,146761.45
2024-04-01,26.6,27.5,26.5,27.06,175278.34
2024-04-02,26.85,27.19,25.56,25.84,170205.58
2024-04-03,25.62,25.9,24.5,24.63,140631.29
