datetime,open,high,low,close,volume
2024-01-02,37.46,37.89,37.13,37.33,98925.57
2024-01-03,37.07,37.47,36.0,36.64,104913.02
2024-01-04,36.86,36.88,35.76,35.92,90666.31
2024-01-05,35.73,35.81,33.2,33.34,222443.33
2024-01-08,33.06,33.5,32.0,32.51,107234.58
2024-01-09,32.98,33.78,32.83,33.17,108620.58
2024-01-10,33.17,33.17,31.89,32.2,84415.45
2024-01-11,32.09,33.47,32.08,33.24,114411.16
2024-01-12,33.26,33.27,32.4,32.53,88585.51
2024-01-15,32.23,32.79,32.05,32.5,62364.8
2024-01-16,32.39,32.39,31.51,32.01,92313.43
2024-01-17,32.0,32.41,31.47,31.47,83587.44
2024-01-18,32.29,34.62,31.55,34.62,293413.85
2024-01-19,37.51,38.08,37.03,38.08,250877.96
2024-01-22,40.08,41.0,36.9,36.9,709664.2
2024-01-23,36.68,40.59,36.68,40.59,299373.52
2024-01-24,42.4,44.65,40.62,44.65,852498.1
2024-01-25,43.0,48.89,42.16,45.02,822818.17
2024-01-26,43.0,47.34,42.41,43.52,721325.07
2024-01-29,41.04,42.8,39.17,39.24,548408.42
2024-01-30,38.0,39.62,35.82,36.14,427111.32
2024-01-31,35.99,37.18,34.7,34.72,383261.35
2024-02-01,34.2,38.19,33.42,38.19,403384.79
2024-02-02,38.19,41.28,38.09,39.34,668740.59
2024-02-05,39.35,42.99,37.8,39.7,629814.57
2024-02-06,37.0,42.08,35.83,41.25,604464.25
2024-02-07,41.25,43.5,40.21,41.68,536078.95
2024-02-08,42.56,43.77,41.51,42.16,505618.45
2024-02-19,43.97,46.38,42.88,46.38,666131.03
2024-02-20,45.48,46.47,44.17,44.94,588552.44
2024-02-21,43.0,44.88,42.58,43.09,465225.29
2024-02-22,44.41,44.81,43.0,43.9,401359.16
2024-02-23,44.8,48.0,43.51,45.43,586971.6
2024-02-26,43.94,47.0,43.56,46.2,515976.5
2024-02-27,45.14,50.65,44.88,48.95,620983.87
2024-02-28,48.0,48.88,44.06,44.07,580620.99
2024-02-29,44.51,46.4,44.51,45.79,390053.03
2024-03-01,45.5,48.9,45.5,48.18,520140.31
2024-03-04,49.0,50.74,46.82,48.57,562187.87
2024-03-05,47.7,52.5,47.36,50.01,640725.98
2024-03-06,48.5,49.83,48.25,49.24,377707.49
2024-03-07,49.0,49.75,46.1,46.28,418095.35
2024-03-08,47.48,49.6,47.08,49.0,446758.06
2024-03-11,46.91,48.7,46.51,48.35,341546.85
2024-03-12,48.2,52.02,48.0,49.59,503033.53
2024-03-13,50.98,50.99,48.5,48.65,378456.42
2024-03-14,47.49,48.96,47.2,47.84,289243.7
2024-03-15,47.8,50.71,47.55,49.75,446447.79
2024-03-18,49.25,50.43,48.99,49.97,408969.26
2024-03-19,47.36,52.0,46.97,49.51,586978.69
2024-03-20,48.8,50.15,47.86,48.35,341326.27
2024-03-21,48.69,48.75,47.11,47.18,291662.81
2024-03-22,46.8,47.18,44.86,44.9,328624.91
2024-03-25,44.77,45.45,43.26,43.37,259406.23
2024-03-26,43.1,43.91,41.12,41.99,239190.98
2024-03-27,41.58,41.79,38.69,38.73,282696.26
2024-03-28,38.78,40.46,38.75,39.86,252467.47
2024-03-29,39.5,40.11,38.89,39.71,162368.67
2024-04-01,40.02,41.96,40.02,41.79,264009.43
2024-04-02,41.8,42.0,40.2,40.75,203825.5
2024-04-03,40.35,40.35,39.0,39.1,146137.3
2024-04-08,38.83,39.47,38.22,38.53,129649.16
2024-04-09,38.4,38.76,37.25,37.86,161186.64
2024-04-10,37.8,37.8,36.3,36.75,129212.46
2024-04-11,36.05,37.09,35.88,36.37,153604.55
2024-04-12,36.58,38.16,36.58,37.4,223163.33
2024-04-15,37.03,37.79,35.5,35.95,173066.29
2024-04-16,35.58,35.6,33.5,33.5,190565.08
2024-04-17,34.0,36.2,34.0,36.09,195170.28
2024-04-18,35.72,36.49,35.02,35.55,169442.64
2024-04-19,35.3,35.75,34.31,34.65,124344.2
2024-04-22,33.48,34.26,33.03,33.89,102404.89
2024-04-23,33.89,34.8,33.87,34.17,106521.84
2024-04-24,34.2,35.78,33.9,35.65,180015.37
2024-04-25,35.26,35.94,35.14,35.46,125124.2
2024-04-26,35.87,36.86,35.55,36.5,207648.09
2024-04-29,36.94,37.44,36.7,37.23,169525.75
2024-04-30,37.25,37.58,36.18,36.55,141010.98
2024-05-06,37.2,37.36,36.23,36.5,116168.98
2024-05-07,36.84,37.09,35.76,35.98,125814.18
2024-05-08,35.8,35.83,34.93,35.06,105442.14
2024-05-09,35.06,35.8,34.94,35.52,96818.84
2024-05-10,35.45,35.54,34.6,34.74,90794.24
2024-05-13,34.72,34.72,33.86,33.94,88261.46
2024-05-14,34.2,34.76,33.96,34.58,100143.18
2024-05-15,34.5,35.29,34.07,34.55,99916.41
2024-05-16,35.08,35.33,34.59,34.76,124444.45
2024-05-17,34.42,34.88,34.01,34.87,106062.0
2024-05-20,34.75,35.81,34.36,35.6,152873.79
2024-05-21,35.55,35.68,35.0,35.16,92722.08
2024-05-22,34.93,36.7,34.65,35.97,156057.3
2024-05-23,36.08,36.4,35.39,35.72,155250.53
2024-05-24,35.44,36.29,34.22,34.28,146441.26
2024-05-27,34.28,34.85,33.25,33.97,112014.0
2024-05-28,33.65,34.15,33.16,33.16,90745.7
2024-05-29,33.27,34.28,33.0,33.42,96199.85
2024-05-30,33.27,33.3,32.47,32.57,88668.48
2024-05-31,32.57,34.59,32.57,33.86,164719.67
2024-06-03,34.35,34.44,33.3,33.83,124922.7
2024-06-04,33.44,33.61,32.98,33.29,76595.57
2024-06-05,33.15,33.59,32.83,32.87,63590.4
2024-06-06,33.0,33.29,31.52,31.53,112452.57
2024-06-07,31.97,31.97,30.58,30.82,104954.86
2024-06-11,30.57,30.96,30.0,30.94,78933.26
2024-06-12,30.98,31.57,30.88,31.52,83404.6
2024-06-13,31.51,31.85,31.12,31.14,75960.05
2024-06-14,31.74,34.25,31.2,34.25,192158.48
2024-06-17,36.0,36.43,35.38,35.9,439159.88
2024-06-18,35.9,38.89,35.9,37.3,462961.39
2024-06-19,37.19,37.45,35.75,35.75,301264.61
2024-06-20,35.8,36.28,34.4,34.43,229263.42
2024-06-21,33.9,35.48,33.5,34.73,228178.77
2024-06-24,34.04,34.65,32.42,32.53,178393.84
2024-06-25,32.39,33.28,31.75,32.06,133156.32
2024-06-26,32.51,33.21,31.8,33.04,141503.72
2024-06-27,32.67,32.82,31.62,31.68,115613.78
2024-06-28,31.68,32.99,31.6,32.28,144309.63
2024-07-01,32.14,33.37,32.01,32.98,138200.93
2024-07-02,32.71,32.9,32.21,32.47,93255.13
2024-07-03,32.12,32.29,31.63,31.83,75853.2
2024-07-04,31.95,32.17,30.8,30.86,95827.57
2024-07-05,30.86,31.44,30.05,31.27,85434.92
2024-07-08,31.15,31.38,30.25,30.29,67237.11
2024-07-09,30.31,31.78,29.7,31.51,135565.63
2024-07-10,31.2,31.76,31.13,31.27,89769.94
2024-07-11,31.72,32.65,31.3,32.21,141853.65
2024-07-12,31.6,31.75,31.08,31.08,86357.72
2024-07-15,31.28,31.28,30.55,30.77,54469.82
2024-07-16,30.74,31.25,30.63,31.1,68666.35
2024-07-17,30.98,31.22,30.5,30.52,61362.39
2024-07-18,30.03,30.17,29.29,29.86,98675.17
2024-07-19,29.69,30.59,29.56,30.28,73631.73
2024-07-22,30.14,30.78,30.14,30.45,54118.55
2024-07-23,30.6,30.76,29.38,29.4,71498.28
2024-07-24,29.26,30.4,29.21,29.43,75169.16
2024-07-25,29.11,29.18,28.14,28.52,97604.79
2024-07-26,28.52,28.98,28.45,28.63,61527.71
